1	2	1	27	4.7834e+01	1.0000e-21	6.6956e+01	1.6878e-19	9.3723e+01	8.6188e-20	1.3119e+02	5.9849e-20	1.8363e+02	4.5573e-20	2.5704e+02	3.8243e-20	3.5980e+02	3.2221e-20	5.0364e+02	2.7682e-20	7.0497e+02	2.3782e-20	
1	2	1	28	5.0980e+01	1.0000e-21	7.0793e+01	2.4329e-19	9.8308e+01	1.9011e-19	1.3652e+02	1.5065e-19	1.8958e+02	1.1755e-19	2.6326e+02	8.8242e-20	3.6558e+02	6.5866e-20	5.0766e+02	4.8031e-20	7.0497e+02	3.5025e-20	
1	2	1	29	5.1311e+01	1.0000e-21	7.1196e+01	2.3551e-19	9.8788e+01	1.5672e-19	1.3707e+02	1.2866e-19	1.9019e+02	1.0674e-19	2.6390e+02	8.4191e-20	3.6617e+02	6.5730e-20	5.0807e+02	4.9254e-20	7.0497e+02	3.6908e-20	
1	2	1	30	5.1865e+01	1.0000e-21	7.1868e+01	5.0202e-20	9.9586e+01	2.4958e-20	1.3799e+02	1.7615e-20	1.9122e+02	1.3618e-20	2.6496e+02	1.1649e-20	3.6715e+02	1.0001e-20	5.0876e+02	8.7107e-21	7.0497e+02	7.5873e-21	
1	2	1	31	5.2524e+01	1.0000e-21	7.2666e+01	5.3238e-21	1.0053e+02	3.9111e-21	1.3909e+02	3.2488e-21	1.9243e+02	2.6538e-21	2.6622e+02	2.0445e-21	3.6831e+02	1.5603e-21	5.0956e+02	1.1489e-21	7.0497e+02	8.4592e-22	
1	2	1	32	5.3223e+01	1.0000e-21	7.3512e+01	8.8226e-20	1.0154e+02	5.6172e-20	1.4024e+02	4.5413e-20	1.9370e+02	3.7241e-20	2.6754e+02	2.9367e-20	3.6953e+02	2.2920e-20	5.1040e+02	1.7221e-20	7.0497e+02	1.2939e-20	
1	2	1	33	5.3784e+01	1.0000e-21	7.4190e+01	4.0008e-21	1.0234e+02	2.9349e-21	1.4116e+02	2.4358e-21	1.9472e+02	1.9890e-21	2.6860e+02	1.5366e-21	3.7050e+02	1.1756e-21	5.1107e+02	8.6817e-22	7.0497e+02	6.4114e-22	
1	2	1	34	5.3824e+01	1.0000e-21	7.4238e+01	6.6431e-23	1.0239e+02	3.3931e-23	1.4123e+02	2.3307e-23	1.9479e+02	1.6771e-23	2.6867e+02	1.2626e-23	3.7057e+02	9.4835e-24	5.1112e+02	7.0621e-24	7.0497e+02	5.2589e-24	
1	2	1	35	6.4082e+01	4.4579e-21	8.6480e+01	8.8727e-21	1.1671e+02	6.8903e-21	1.5750e+02	6.4814e-21	2.1255e+02	6.0547e-21	2.8684e+02	5.3520e-21	3.8709e+02	4.6147e-21	5.2239e+02	3.6201e-21	7.0497e+02	2.8403e-21	
1	3	1	4	8.3569e-01	1.0000e-21	1.9400e+00	5.8814e-17	4.5038e+00	2.3654e-17	1.0455e+01	7.9590e-18	2.4272e+01	2.8880e-18	5.6347e+01	1.2441e-18	1.3081e+02	5.4501e-19	3.0367e+02	2.3740e-19	7.0497e+02	1.0706e-19	
1	3	1	5	2.7486e+00	9.4816e-17	5.4985e+00	9.6612e-17	1.1000e+01	6.7222e-17	2.2004e+01	4.3664e-17	4.4019e+01	2.6775e-17	8.8059e+01	1.5816e-17	1.7616e+02	9.0989e-18	3.5240e+02	5.1341e-18	7.0497e+02	2.9239e-18	
1	3	1	6	5.8496e+00	7.2603e-18	1.0648e+01	4.0504e-18	1.9382e+01	2.2073e-18	3.5279e+01	1.2341e-18	6.4217e+01	6.9354e-19	1.1689e+02	3.8937e-19	2.1277e+02	2.1609e-19	3.8729e+02	1.1932e-19	7.0497e+02	6.7371e-20	
1	3	1	7	6.4481e+00	1.4957e-17	1.1595e+01	1.0686e-17	2.0850e+01	5.1939e-18	3.7494e+01	2.7449e-18	6.7422e+01	1.5192e-18	1.2124e+02	8.4497e-19	2.1802e+02	4.7104e-19	3.9204e+02	2.6326e-19	7.0497e+02	1.5079e-19	
1	3	1	8	6.7956e+00	5.2554e-18	1.2140e+01	3.3235e-18	2.1688e+01	2.3622e-18	3.8744e+01	1.6529e-18	6.9215e+01	1.1379e-18	1.2365e+02	7.6438e-19	2.2090e+02	4.9301e-19	3.9462e+02	3.1350e-19	7.0497e+02	2.0088e-19	
1	3	1	9	7.4304e+00	1.4517e-17	1.3127e+01	1.3227e-17	2.3190e+01	1.0949e-17	4.0968e+01	8.6114e-18	7.2376e+01	6.4086e-18	1.2786e+02	4.5568e-18	2.2588e+02	3.0678e-18	3.9905e+02	2.0239e-18	7.0497e+02	1.3354e-18	
1	3	1	10	8.2882e+00	5.2126e-18	1.4444e+01	3.2897e-18	2.5170e+01	1.6053e-18	4.3863e+01	8.7437e-19	7.6439e+01	5.1807e-19	1.3321e+02	3.1462e-19	2.3214e+02	1.8968e-19	4.0454e+02	1.1407e-19	7.0497e+02	6.9643e-20	
