5.39833e+01	2.29701e+01	3.56956e-05	21	34
3.33873e+04	3.71399e-02	6.67303e-02	22	23
7.50178e+01	1.65294e+01	2.21832e-03	22	27
6.04278e+01	2.05204e+01	5.40105e-04	22	30
5.85659e+01	2.11727e+01	3.06990e-03	22	31
5.53063e+01	2.24206e+01	7.99146e-01	22	33
3.80173e+01	3.26168e+01	6.67661e-04	22	35
1.89074e+02	6.55827e+00	5.61688e-04	23	24
1.02548e+02	1.20919e+01	1.46989e-03	23	25
6.22015e+01	1.99352e+01	1.06441e-04	23	29
5.68073e+01	2.18282e+01	2.48605e-05	23	32
5.53010e+01	2.24227e+01	1.15593e+00	23	34
1.24824e+02	9.93399e+00	9.03826e-04	24	27
8.90489e+01	1.39249e+01	5.49328e-05	24	30
8.50636e+01	1.45773e+01	7.17428e-04	24	31
7.83562e+01	1.58252e+01	3.18550e-04	24	33
4.76532e+01	2.60214e+01	1.16769e-01	24	35
2.81792e+02	4.40041e+00	9.04403e-01	25	27
1.47771e+02	8.39135e+00	2.31698e-02	25	30
1.37111e+02	9.04374e+00	7.24556e-01	25	31
1.20487e+02	1.02916e+01	3.37814e-01	25	33
6.05239e+01	2.04878e+01	3.32757e-01	25	35
5.06144e+02	2.44990e+00	1.22600e+00	26	27
1.92521e+02	6.44084e+00	2.19775e-05	26	30
6.68923e+01	1.85373e+01	9.67837e-04	26	35
3.98134e+02	3.11453e+00	5.98733e-01	27	28
3.60156e+02	3.44296e+00	2.14623e+00	27	29
2.32388e+02	5.33591e+00	2.41954e-01	27	32
1.41486e+03	8.76411e-01	1.55430e+00	28	30
9.55844e+01	1.29728e+01	1.43517e-04	28	35
2.26282e+03	5.47989e-01	9.27429e-01	29	30
1.03301e+03	1.20038e+00	3.58281e+00	29	31
5.06492e+02	2.44821e+00	2.81999e-02	29	33
9.80671e+01	1.26444e+01	1.56668e-03	29	35
9.21958e+02	1.34496e+00	2.26768e+00	30	32
1.79042e+03	6.92574e-01	8.25806e-01	31	32
9.63376e+02	1.28714e+00	6.32497e+00	31	34
2.23319e+03	5.55260e-01	4.85470e+00	32	33
1.15333e+02	1.07515e+01	1.63860e-03	32	35
3.15468e+04	3.93066e-02	3.20585e-01	33	34
1.22085e+02	1.01569e+01	1.00818e-04	34	35
