 1.4980e+1	1.4053e-19
 1.4993e+1	1.4044e-19
 1.5007e+1	1.4027e-19
 1.5021e+1	1.4008e-19
 1.5034e+1	1.3989e-19
 1.5048e+1	1.3973e-19
 1.5062e+1	1.3956e-19
 1.5075e+1	1.3944e-19
 1.5089e+1	1.3927e-19
 1.5102e+1	1.3913e-19
 1.5116e+1	1.3897e-19
 1.5130e+1	1.3883e-19
 1.5143e+1	1.3865e-19
 1.5157e+1	1.3846e-19
 1.5170e+1	1.3830e-19
 1.5184e+1	1.3817e-19
 1.5198e+1	1.3800e-19
 1.5211e+1	1.3785e-19
 1.5225e+1	1.3772e-19
 1.5238e+1	1.3754e-19
 1.5252e+1	1.3739e-19
 1.5266e+1	1.3725e-19
 1.5279e+1	1.3711e-19
 1.5293e+1	1.3698e-19
 1.5306e+1	1.3683e-19
 1.5320e+1	1.3665e-19
 1.5334e+1	1.3646e-19
 1.5347e+1	1.3636e-19
 1.5361e+1	1.3622e-19
 1.5374e+1	1.3604e-19
 1.5388e+1	1.3588e-19
 1.5402e+1	1.3576e-19
 1.5415e+1	1.3563e-19
 1.5429e+1	1.3543e-19
 1.5443e+1	1.3531e-19
 1.5456e+1	1.3518e-19
 1.5470e+1	1.3508e-19
 1.5483e+1	1.3495e-19
 1.5497e+1	1.3480e-19
 1.5524e+1	1.3440e-19
 1.5538e+1	1.3433e-19
 1.5551e+1	1.3417e-19
 1.5565e+1	1.3395e-19
 1.5579e+1	1.3379e-19
 1.5592e+1	1.3365e-19
 1.5606e+1	1.3349e-19
 1.5619e+1	1.3338e-19
 1.5633e+1	1.3318e-19
 1.5647e+1	1.3303e-19
 1.5660e+1	1.3287e-19
 1.5674e+1	1.3274e-19
 1.5687e+1	1.3256e-19
 1.5701e+1	1.3241e-19
 1.5715e+1	1.3222e-19
 1.5728e+1	1.3208e-19
 1.5742e+1	1.3198e-19
 1.5755e+1	1.3179e-19
 1.5769e+1	1.3159e-19
 1.5783e+1	1.3146e-19
 1.5796e+1	1.3130e-19
 1.5810e+1	1.3112e-19
 1.5823e+1	1.3095e-19
 1.5837e+1	1.3082e-19
 1.5851e+1	1.3068e-19
 1.6000e+1	1.2891e-19
 1.7000e+1	1.1747e-19
 1.8000e+1	1.0671e-19
 1.9000e+1	9.7341e-20
 2.0000e+1	8.8706e-20
 2.1000e+1	8.0961e-20
 2.2000e+1	7.5267e-20
 2.3000e+1	6.9355e-20
 2.4000e+1	6.5125e-20
 2.5000e+1	6.0738e-20
 3.0001e+1	4.7727e-20
 4.0001e+1	3.5599e-20
 5.0001e+1	3.0522e-20
 6.0001e+1	2.7540e-20
 7.0001e+1	2.5490e-20
 8.0001e+1	2.3707e-20
 9.0002e+1	2.1856e-20
 1.0000e+2	1.9950e-20
 1.2500e+2	1.6872e-20
 1.5000e+2	1.4800e-20
 1.7500e+2	1.3073e-20
 2.0000e+2	1.1614e-20
 2.2500e+2	1.0968e-20
 2.5000e+2	9.6820e-21
 2.7500e+2	8.8907e-21
 3.0000e+2	8.3962e-21
